district,neighborhood,room,living_room,area,age,floor,price
 Bağcılar , Demirkapı Mah.,3,1,120,0,7,30000
 Üsküdar , Ahmediye Mah.,2,1,80,31,2,25000
 Başakşehir , Altınşehir Mah.,2,1,79,4,5,13000
 Kadıköy , Erenköy Mah.,3,1,125,4,7,70000
 Esenyurt , Yeşilkent Mah.,1,1,82,19,3,15000
 Üsküdar , Valide-i Atik Mah.,2,1,85,26,1,20000
 Avcılar , Mustafa Kemal Paşa Mah.,2,1,100,22,2,16000
 Sultangazi , Cebeci Mah.,2,1,90,10,4,17500
 Eyüpsultan , Düğmeciler Mah.,2,1,90,40,3,19000
 Ataşehir , İçerenköy Mah.,1,1,100,9,5,19500
 Beykoz , Çubuklu Mah.,3,1,130,21,2,35000
 Şişli , Paşa Mah.,1,1,70,15,0,14000
 Esenyurt , Mehmet Akif Ersoy Mah.,3,1,130,5,1,17000
 Bahçelievler , Kocasinan Merkez Mah.,2,1,85,15,5,20000
 Avcılar , Merkez Mah.,2,1,100,25,1,20000
 Esenler , Kemer Mah.,1,1,80,35,3,13000
 Sarıyer , Maden Mah.,3,1,154,0,4,65000
 Sarıyer , Kireçburnu Mah.,1,1,80,25,0,24000
 Bayrampaşa , Yenidoğan Mah.,1,1,65,10,3,16000
 Tuzla , Yayla Mah.,3,1,146,8,1,35000
 Beyoğlu , Yenişehir Mah.,2,1,100,37,1,20000
 Maltepe , Altıntepe Mah.,3,1,140,6,0,37000
 Beyoğlu , Küçük Piyale Mah.,2,1,100,25,0,25000
 Şişli , Feriköy Mah.,2,1,100,32,3,25000
 Beykoz , Acarlar Mah.,3,1,200,16,2,66000
 Üsküdar , Altunizade Mah.,2,1,77,21,1,30000
 Avcılar , Cihangir Mah.,2,1,85,24,5,15000
 Beylikdüzü , Yakuplu Mah.,3,1,160,10,1,20000
 Kadıköy , Eğitim Mah.,3,1,130,21,7,40000
 Gaziosmanpaşa , Sarıgöl Mah.,2,1,109,0,8,26000
 Fatih , Koca Mustafapaşa Mah.,2,1,80,40,0,17000
 Esenyurt , Balıkyolu Mah.,2,1,106,14,1,9000
 Güngören , Güven Mah.,2,1,90,35,4,18000
 Avcılar , Denizköşkler Mah.,3,1,160,20,-3,24000
 Ataşehir , Kayışdağı Mah.,1,1,40,5,1,18000
 Küçükçekmece , Fatih Mah.,2,1,110,32,1,17250
 Şişli , Yayla Mah.,2,1,110,30,4,22000
 Sancaktepe , Akpınar Mah.,3,1,118,5,1,19500
 Küçükçekmece , İstasyon Mah.,2,1,95,0,1,27000
 Gaziosmanpaşa , Karadeniz Mah.,2,1,160,6,2,39000
 Fatih , Silivrikapı Mah.,2,1,85,48,2,19000
 Esenyurt , Mehmet Akif Ersoy Mah.,1,1,80,4,0,12500
 Bahçelievler , Zafer Mah.,2,1,90,11,5,26000
 Pendik , Velibaba Mah.,3,1,145,4,5,38000
 Esenyurt , Balıkyolu Mah.,3,1,110,15,1,10000
 Beyoğlu , Örnektepe Mah.,2,1,100,0,1,29950
 Silivri , Cumhuriyet Mah.,3,1,125,25,0,15000
 Başakşehir , Kayabaşı Mah.,3,1,125,0,0,35000
 Ümraniye , Altınşehir Mah.,3,1,115,20,2,19000
 Beylikdüzü , Adnan Kahveci Mah.,2,1,140,5,5,38000
 Esenyurt , Zafer Mah.,1,1,60,7,8,9000
 Kadıköy , Hasanpaşa Mah.,2,1,90,3,0,50000
 Avcılar , Denizköşkler Mah.,3,1,120,25,1,12000
 Esenyurt , Gökevler Mah.,2,1,133,5,6,23000
 Şişli , Kuştepe Mah.,1,1,55,6,3,20000
 Büyükçekmece , Pınartepe Mah.,3,1,180,11,2,50000
 Kadıköy , Suadiye Mah.,3,1,185,34,5,70000
 Pendik , Güllü Bağlar Mah.,1,1,70,3,3,25000
 Kartal , Cumhuriyet Mah.,3,1,159,25,2,30000
 Zeytinburnu , Beştelsiz Mah.,2,1,100,11,1,24000
 Kağıthane , Hürriyet Mah.,3,1,220,5,8,55000
 Şişli , Halaskargazi Mah.,3,1,130,30,4,50000
 Ümraniye , Namık Kemal Mah.,2,1,110,30,3,25000
 Çekmeköy , Hamidiye Mah.,2,1,100,10,0,20000
 Ümraniye , Mehmet Akif Mah.,3,1,135,23,5,27000
 Silivri , Yeni Mah.,3,1,145,5,5,28000
 Beşiktaş , Levazım Mah.,3,1,130,31,1,55000
 Fatih , Cerrahpaşa Mah.,2,1,90,40,5,17000
 Beykoz , Merkez Mah.,2,1,105,20,2,16000
 Fatih , Seyyid Ömer Mah.,2,1,85,35,3,15000
 Kağıthane , Çağlayan Mah.,2,1,75,11,-1,15000
 Şişli , Esentepe Mah.,2,1,80,20,1,30000
 Şişli , Ergenekon Mah.,1,1,65,31,1,25000
 Beyoğlu , Hacımimi Mah.,2,1,80,29,2,27000
 Şişli , Mecidiyeköy Mah.,2,1,120,20,2,20000
 Avcılar , Merkez Mah.,2,1,110,7,3,13000
 Bahçelievler , Soğanlı Mah.,2,1,100,30,5,18000
 Tuzla , Aydınlı Mah.,3,1,124,10,3,29000
 Esenyurt , Çınar Mah.,2,1,85,7,1,10500
 Esenyurt , Hürriyet Mah.,2,1,80,7,0,12000
 Kadıköy , Zühtüpaşa Mah.,2,1,75,10,5,75000
 Kağıthane , Çeliktepe Mah.,2,1,75,5,-2,14000
 Kağıthane , Şirintepe Mah.,1,1,75,25,0,10500
 Beylikdüzü , Marmara Mah.,2,1,129,0,2,30750
 Ataşehir , Kayışdağı Mah.,2,1,65,5,1,22500
 Arnavutköy , Atatürk Mah.,1,1,100,4,4,18000
 Beşiktaş , Mecidiye Mah.,2,1,90,30,1,28500
 Kağıthane , Merkez Mah.,2,1,110,0,1,51000
 Eyüpsultan , Göktürk Merkez Mah.,3,1,157,16,3,85000
 Beyoğlu , Cihangir Mah.,1,1,110,25,4,35000
 Beşiktaş , Gayrettepe Mah.,2,1,120,60,1,39000
 Üsküdar , Murat Reis Mah.,3,1,130,18,3,40000
 Esenler , Kemer Mah.,3,1,150,21,4,22500
 Beyoğlu , Asmalı Mescit Mah.,1,1,65,15,1,20000
 Esenyurt , Koza Mah.,1,1,68,5,2,13500
 Maltepe , Altıntepe Mah.,3,1,130,30,3,34000
 Kağıthane , Sultan Selim Mah.,1,1,60,30,4,11000
 Küçükçekmece , Yeşilova Mah.,1,1,65,8,1,20000
 Zeytinburnu , Veliefendi Mah.,2,1,75,27,5,15000
 Büyükçekmece , Mimar Sinan Merkez Mah.,3,1,180,14,2,35000
 Şişli , Gülbahar Mah.,3,1,130,30,2,28000
 Küçükçekmece , Atakent Mah.,1,1,65,24,4,21000
 Küçükçekmece , İnönü Mah.,1,1,70,20,1,10000
 Kadıköy , Bostancı Mah.,3,1,155,31,5,62000
 Küçükçekmece , Atakent Mah.,3,1,132,16,4,34000
 Beyoğlu , Hacıahmet Mah.,2,1,85,21,1,25000
 Esenyurt , Barbaros Hayrettin Paşa Mah.,1,1,70,10,4,20000
 Sarıyer , Büyükdere Mah.,1,1,70,35,2,25000
 Başakşehir , Başakşehir Mah.,2,1,84,25,4,24000
 Bayrampaşa , Terazidere Mah.,2,1,85,32,2,18000
 Sarıyer , Büyükdere Mah.,1,1,70,6,3,15000
 Kadıköy , Fenerbahçe Mah.,3,1,110,1,2,62500
 Kağıthane , Mehmet Akif Ersoy Mah.,1,1,70,4,4,28000
 Bakırköy , Zuhuratbaba Mah.,1,1,65,0,1,29000
 Ataşehir , İnönü Mah.,2,1,75,5,2,29000
 Maltepe , Gülensu Mah.,2,1,90,25,2,7000
 Kadıköy , Dumlupınar Mah.,2,1,105,2,5,46000
 Bağcılar , Bağlar Mah.,2,1,101,10,7,36000
 Pendik , Yenişehir Mah.,3,1,118,25,3,25000
 Kartal , Kordonboyu Mah.,2,1,155,5,7,72000
 Kadıköy , Fikirtepe Mah.,1,1,69,4,4,36000
 Güngören , Güven Mah.,3,1,120,35,5,30000
 Gaziosmanpaşa , Karayolları Mah.,2,1,95,5,1,18000
 Avcılar , Cihangir Mah.,2,1,95,26,2,14500
 Güngören , Mehmet Nesih Özmen Mah.,3,1,135,2,1,40000
 Esenyurt , Cumhuriyet Mah.,3,1,135,26,3,22500
 Sarıyer , Sarıyer Merkez Mah.,2,1,120,9,3,13000
 Üsküdar , Selami Ali Mah.,2,1,65,40,0,17500
 Kağıthane , Seyrantepe Mah.,1,1,60,10,-1,22000
 Beylikdüzü , Dereağzı Mah.,2,1,120,5,4,25000
 Beykoz , Kavacık Mah.,3,1,105,25,0,30000
 Sarıyer , Zekeriyaköy Mah.,1,1,70,8,3,47500
 Pendik , Kavakpınar Mah.,2,1,95,1,1,7500
 Esenyurt , Güzelyurt Mah.,1,1,75,10,5,11500
 Eyüpsultan , Emniyettepe Mah.,2,1,75,8,1,18750
 Eyüpsultan , Merkez Mah.,1,1,60,5,1,25000
 Bağcılar , 100. Yıl Mah.,2,1,80,34,3,16000
 Kağıthane , Gürsel Mah.,2,1,85,10,0,18500
 Şişli , Halide Edip Adıvar Mah.,2,1,110,5,0,29000
 Bahçelievler , Bahçelievler Mah.,2,1,70,0,1,40000
 Küçükçekmece , Halkalı Merkez Mah.,2,1,95,0,2,21000
 Şişli , Paşa Mah.,2,1,75,28,2,20000
 Beşiktaş , Gayrettepe Mah.,1,1,57,0,3,45000
 Fatih , Seyyid Ömer Mah.,2,1,70,31,2,18000
 Beykoz , Kavacık Mah.,3,1,160,18,5,35000
 Eyüpsultan , Emniyettepe Mah.,3,1,120,25,1,25000
 Beykoz , Akbaba Mah.,3,1,100,20,2,30000
 Silivri , Yeni Mah.,3,1,110,2,5,22000
 Başakşehir , Kayabaşı Mah.,1,1,72,11,1,20000
 Beşiktaş , Cihannüma Mah.,3,1,120,31,4,35000
 Büyükçekmece , Kumburgaz Mah.,2,1,90,20,3,25000
 Çekmeköy , Mehmet Akif Mah.,3,1,110,11,1,24000
 Sarıyer , Maslak Mah.,2,1,145,6,3,72500
 Kadıköy , Fikirtepe Mah.,3,1,152,4,5,64000
 Küçükçekmece , Atatürk Mah.,2,1,75,7,0,13000
 Zeytinburnu , Sümer Mah.,2,1,94,2,7,50000
 Sarıyer , Tarabya Mah.,3,1,135,30,5,30000
 Şişli , İnönü Mah.,2,1,85,30,1,28000
 Bakırköy , Sakızağacı Mah.,2,1,85,35,3,20000
 Kadıköy , Suadiye Mah.,3,1,130,5,8,75000
 Kağıthane , Hamidiye Mah.,1,1,120,1,8,40000
 Kağıthane , Harmantepe Mah.,2,1,70,5,3,20000
 Beykoz , Merkez Mah.,3,1,120,25,1,15000
 Şişli , Mecidiyeköy Mah.,2,1,90,4,1,30000
 Beşiktaş , Etiler Mah.,3,1,128,38,1,65000
 Beyoğlu , Cihangir Mah.,2,1,110,31,3,57000
 Bağcılar , Yenimahalle Mah.,2,1,110,16,4,27000
 Bahçelievler , Siyavuşpaşa Mah.,3,1,125,29,3,25000
 Esenyurt , İncirtepe Mah.,3,1,140,20,-3,12500
 Silivri , Gümüşyaka Mah.,1,1,70,40,3,25000
 Üsküdar , Küçüksu Mah.,2,1,120,35,3,25000
 Kartal , Yakacık Çarşı Mah.,3,1,120,25,2,22000
 Küçükçekmece , İstasyon Mah.,2,1,80,5,1,18000
 Sancaktepe , Fatih Mah.,2,1,60,15,1,15000
 Sancaktepe , Yenidoğan Mah.,2,1,100,21,1,16000
 Bahçelievler , Kocasinan Merkez Mah.,2,1,100,11,4,28000
 Fatih , Silivrikapı Mah.,3,1,120,42,5,25000
 Sarıyer , Ferahevler Mah.,3,1,130,27,2,30000
 Avcılar , Yeşilkent Mah.,3,1,113,10,1,10000
 Esenyurt , Mehmet Akif Ersoy Mah.,2,1,85,5,2,13500
 Beşiktaş , Dikilitaş Mah.,2,1,95,0,5,75000
 Ümraniye , Saray Mah.,3,1,120,18,5,19500
 Beşiktaş , Gayrettepe Mah.,3,1,160,26,3,55000
 Maltepe , Aydınevler Mah.,2,1,100,0,3,30000
 Şişli , Meşrutiyet Mah.,1,1,60,8,-2,25000
 Fatih , Yavuz Sultan Selim Mah.,2,1,100,40,2,45000
 Sarıyer , Maslak Mah.,2,1,140,5,6,80000
 Kağıthane , Talatpaşa Mah.,2,1,75,5,3,27000
 Esenyurt , Çınar Mah.,3,1,145,12,8,14500
 Pendik , Esenler Mah.,2,1,95,7,2,25000
 Esenyurt , Koza Mah.,2,1,128,5,3,22000
 Ümraniye , Esenkent Mah.,1,1,60,13,7,22500
 Üsküdar , Bulgurlu Mah.,1,1,60,5,1,21000
 Beyoğlu , Sütlüce Mah.,2,1,80,5,3,25000
 Şişli , Eskişehir Mah.,1,1,60,45,2,16500
 Fatih , Yavuz Sultan Selim Mah.,3,1,100,32,4,26000
 Başakşehir , Bahçeşehir 2. Kısım Mah.,3,1,150,23,3,35000
 Esenyurt , Necip Fazıl Kısakürek Mah.,2,1,110,9,3,13500
 Başakşehir , Kayabaşı Mah.,3,1,118,10,3,28000
 Esenyurt , Zafer Mah.,2,1,85,8,1,18000
 Esenler , Havaalanı Mah.,1,1,70,26,1,12500
 Şişli , Merkez Mah.,2,1,73,35,4,35500
 Eyüpsultan , Yeşilpınar Mah.,2,1,90,11,2,20500
 Esenler , Menderes Mah.,2,1,85,30,5,15000
 Küçükçekmece , İnönü Mah.,3,1,130,25,3,17500
 Esenyurt , Mehmet Akif Ersoy Mah.,1,1,90,8,7,12500
 Kadıköy , Acıbadem Mah.,3,1,120,35,3,10000
 Adalar , Nizam Mah.,1,1,40,25,1,20000
 Fatih , Seyyid Ömer Mah.,1,1,60,38,2,15000
 Esenler , Kemer Mah.,2,1,100,34,1,17000
 Küçükçekmece , Mehmet Akif Mah.,1,1,70,10,1,13000
 Silivri , Mimar Sinan Mah.,2,1,95,2,4,18000
 Beykoz , Gümüşsuyu Mah.,1,1,60,30,1,16000
 Ataşehir , Esatpaşa Mah.,2,1,85,10,1,22000
 Güngören , Mehmet Nesih Özmen Mah.,4,1,135,21,2,40000
 Esenler , Birlik Mah.,2,1,85,30,1,15500
 Kağıthane , Harmantepe Mah.,1,1,68,30,3,13000
 Avcılar , Denizköşkler Mah.,2,1,100,4,1,26000
 Sarıyer , Zekeriyaköy Mah.,1,1,85,26,0,40000
 Küçükçekmece , Atakent Mah.,2,1,85,13,3,25000
 Şişli , Fulya Mah.,1,1,75,25,0,15000
 Sarıyer , Yeniköy Mah.,3,1,110,25,0,25000
 Fatih , Seyyid Ömer Mah.,2,1,100,36,5,23000
 Beşiktaş , Yıldız Mah.,4,1,135,30,0,58000
 Başakşehir , Bahçeşehir 2. Kısım Mah.,1,1,66,5,4,20000
 Beylikdüzü , Gürpınar Mah.,2,1,85,16,1,15000
 Kağıthane , Merkez Mah.,2,1,80,4,1,25250
 Eyüpsultan , Merkez Mah.,1,1,75,40,1,19000
 Üsküdar , Kuzguncuk Mah.,2,1,75,45,3,30000
 Fatih , Sümbül Efendi Mah.,3,1,110,45,3,20000
 Pendik , Çınardere Mah.,3,1,150,3,5,30000
 Esenyurt , Piri Reis Mah.,1,1,101,7,4,16250
 Şişli , Yayla Mah.,2,1,100,25,1,25000
 Üsküdar , Ünalan Mah.,3,1,130,28,7,36000
 Şişli , Halide Edip Adıvar Mah.,2,1,110,4,4,40000
 Büyükçekmece , Pınartepe Mah.,3,1,180,11,4,30000
 Kağıthane , Şirintepe Mah.,2,1,100,25,2,20000
 Başakşehir , Kayabaşı Mah.,2,1,68,5,3,17000
 Kağıthane , Şirintepe Mah.,2,1,85,11,1,21000
 Eyüpsultan , Alibeyköy Mah.,1,1,63,0,3,25000
 Beylikdüzü , Barış Mah.,3,1,145,25,1,23500
 Avcılar , Cihangir Mah.,3,1,125,25,5,15000
 Beykoz , Yeni Mahalle Mah.,3,1,150,17,2,25000
 Ataşehir , Küçükbakkalköy Mah.,4,1,150,16,5,50000
 Maltepe , Altıntepe Mah.,2,1,65,0,0,40000
 Büyükçekmece , Kumburgaz Mah.,1,1,50,31,3,15000
 Şişli , 19 Mayıs Mah.,2,1,115,1,-2,23000
 Şişli , Ergenekon Mah.,1,1,65,30,1,25000
 Başakşehir , Altınşehir Mah.,2,1,80,0,0,12000
 Kağıthane , Ortabayır Mah.,2,1,80,25,1,25000
 Başakşehir , Başak Mah.,2,1,80,21,5,19000
 Sancaktepe , Abdurrahmangazi Mah.,2,1,100,26,1,15000
 Maltepe , Aydınevler Mah.,1,1,60,0,1,28000
 Şişli , 19 Mayıs Mah.,2,1,70,30,0,34500
 Zeytinburnu , Seyitnizam Mah.,2,1,90,15,1,23000
 Sarıyer , Maslak Mah.,1,1,78,9,3,40000
 Üsküdar , Salacak Mah.,3,1,200,0,4,60000
 Esenyurt , Yunus Emre Mah.,2,1,100,5,0,9000
 Beyoğlu , Kılıçali Paşa Mah.,2,1,95,55,4,70000
 Kağıthane , Ortabayır Mah.,2,1,75,25,2,16000
 Sarıyer , Maslak Mah.,1,1,85,12,3,50000
 Kağıthane , Yeşilce Mah.,3,1,100,29,1,18000
 Kartal , Cevizli Mah.,1,1,80,5,1,25000
 Kağıthane , Yeşilce Mah.,3,1,120,25,1,25500
 Şişli , Halaskargazi Mah.,2,1,90,31,2,40000
 Şişli , Mecidiyeköy Mah.,2,1,90,25,3,26000
 Sarıyer , Kireçburnu Mah.,2,1,90,25,1,30000
 Eyüpsultan , Göktürk Merkez Mah.,2,1,160,12,2,70000
 Sultangazi , Yunus Emre Mah.,1,1,50,4,5,17000
 Ümraniye , Huzur Mah.,2,1,100,20,0,20000
 Arnavutköy , Anadolu Mah.,2,1,100,5,1,14000
 Üsküdar , Zeynep Kamil Mah.,1,1,50,35,0,11500
 Gaziosmanpaşa , Barbaros Hayrettinpaşa Mah.,1,1,70,45,3,12000
 Sarıyer , Ayazağa Mah.,2,1,90,27,0,20000
 Fatih , Molla Gürani Mah.,2,1,60,31,4,12000
 Arnavutköy , Anadolu Mah.,2,1,80,3,1,14000
 Esenyurt , İnönü Mah.,2,1,85,6,1,11500
 Sarıyer , Çayırbaşı Mah.,3,1,100,13,1,50000
 Bakırköy , Ataköy 7-8-9-10. Kısım Mah.,1,1,96,4,5,47000
 Sarıyer , Çayırbaşı Mah.,3,1,110,16,2,60000
 Esenyurt , Güzelyurt Mah.,2,1,110,4,0,12000
 Maltepe , Küçükyalı Mah.,4,1,200,0,4,75000
 Başakşehir , Başakşehir Mah.,1,1,58,0,6,23000
 Bahçelievler , Kocasinan Merkez Mah.,3,1,120,13,1,25000
 Beşiktaş , Dikilitaş Mah.,1,1,70,32,0,25000
 Şişli , Ergenekon Mah.,3,1,130,45,1,35000
 Çekmeköy , Merkez Mah.,1,1,85,5,0,13500
 Fatih , Şehremini Mah.,2,1,75,38,1,25000
 Şişli , Halide Edip Adıvar Mah.,2,1,120,20,6,28000
 Şişli , İnönü Mah.,1,1,60,15,1,18000
 Sarıyer , Cumhuriyet Mah.,1,1,82,28,2,15000
 Küçükçekmece , Atakent Mah.,3,1,159,5,2,45000
 Eyüpsultan , Mimar Sinan Mah.,1,1,68,5,5,35000
 Kağıthane , Çağlayan Mah.,3,1,135,0,8,52000
 Beyoğlu , Katip Mustafa Çelebi Mah.,1,1,65,30,2,23000
 Büyükçekmece , Celaliye Mah.,1,1,100,21,3,15000
 Kartal , Gümüşpınar Mah.,2,1,115,0,0,30000
 Şişli , Cumhuriyet Mah.,1,1,80,12,6,45000
 Şişli , Kuştepe Mah.,2,1,70,4,2,19000
 Çekmeköy , Merkez Mah.,2,1,80,1,1,22000
 Beyoğlu , Kılıçali Paşa Mah.,1,1,70,21,0,28000
 Esenyurt , Piri Reis Mah.,1,1,80,6,5,16000
 Beylikdüzü , Barış Mah.,1,1,70,4,4,25000
 Kartal , Gümüşpınar Mah.,2,1,85,0,3,19000
 Şişli , İzzet Paşa Mah.,2,1,90,26,0,16000
 Fatih , Molla Gürani Mah.,3,1,145,30,2,45000
 Gaziosmanpaşa , Karadeniz Mah.,1,1,123,5,1,35000
 Bakırköy , Basınköy Mah.,2,1,100,35,3,16000
 Sarıyer , Kireçburnu Mah.,2,1,90,31,3,45000
 Silivri , Selimpaşa Mah.,2,1,80,16,2,45000
 Küçükçekmece , İstasyon Mah.,2,1,92,15,8,28000
 Pendik , Yenişehir Mah.,1,1,67,12,4,19500
 Beyoğlu , Hacıahmet Mah.,2,1,90,25,1,20000
 Kadıköy , Göztepe Mah.,3,1,125,5,2,75000
 Bahçelievler , Zafer Mah.,2,1,115,25,3,18000
 Sarıyer , Çamlıtepe Mah.,1,1,45,15,0,10000
 Bahçelievler , Bahçelievler Mah.,3,1,125,4,2,60000
 Ataşehir , Küçükbakkalköy Mah.,3,1,100,15,1,42000
 Kağıthane , Mehmet Akif Ersoy Mah.,1,1,70,4,5,28000
 Sarıyer , Darüşşafaka Mah.,2,1,110,21,1,35000
 Küçükçekmece , Fevzi Çakmak Mah.,2,1,85,30,4,14000
 Fatih , Seyyid Ömer Mah.,1,1,70,45,2,14000
 Beykoz , Yalıköy Mah.,3,1,170,30,3,60000
 Şişli , Meşrutiyet Mah.,1,1,65,20,0,27000
 Şişli , Fulya Mah.,2,1,80,8,0,32500
 Küçükçekmece , Cennet Mah.,3,1,120,22,4,27000
 Maltepe , Zümrütevler Mah.,3,1,130,25,3,24000
 Beykoz , Çubuklu Mah.,3,1,130,30,5,32000
 Tuzla , Mimar Sinan Mah.,2,1,115,4,3,23000
 Beykoz , Tokatköy Mah.,2,1,120,25,3,20000
 Esenyurt , Güzelyurt Mah.,2,1,105,4,1,25000
 Üsküdar , Çengelköy Mah.,4,1,200,40,1,50000
 Şişli , İnönü Mah.,2,1,85,30,3,35000
 Kağıthane , Sultan Selim Mah.,2,1,90,25,2,24000
 Beylikdüzü , Dereağzı Mah.,2,1,96,9,1,23500
 Kağıthane , Hamidiye Mah.,2,1,120,2,5,65000
 Çekmeköy , Taşdelen Mah.,1,1,60,1,0,19500
 Pendik , Kavakpınar Mah.,2,1,110,4,3,22500
 Sancaktepe , İnönü Mah.,2,1,90,25,2,13000
 Esenler , Kazım Karabekir Mah.,2,1,95,22,5,11000
 Kadıköy , Caferağa Mah.,3,1,125,48,4,45000
 Şişli , Harbiye Mah.,1,1,66,20,-1,16000
 Sultangazi , 50. Yıl Mah.,1,1,85,25,3,16000
 Gaziosmanpaşa , Merkez Mah.,1,1,70,25,0,7500
 Bağcılar , Bağlar Mah.,2,1,90,10,5,16000
 Esenler , Menderes Mah.,3,1,111,20,1,20000
 Ataşehir , İçerenköy Mah.,2,1,98,4,5,27500
 Büyükçekmece , Mimar Sinan Merkez Mah.,3,1,150,16,2,30000
 Sarıyer , Rumeli Hisarı Mah.,3,1,145,31,2,60000
 Ümraniye , Tepeüstü Mah.,3,1,110,14,1,30000
 Ümraniye , Çamlık Mah.,2,1,105,4,2,32000
 Büyükçekmece , Atatürk Mah.,3,1,120,25,2,15000
 Silivri , Büyük Çavuşlu Mah.,1,1,50,2,2,14000
 Şişli , Kuştepe Mah.,1,1,55,8,5,27250
 Şişli , Mecidiyeköy Mah.,3,1,130,30,2,30000
 Avcılar , Cihangir Mah.,1,1,55,5,3,13000
 Sarıyer , Büyükdere Mah.,2,1,95,30,2,25000
 Sarıyer , Tarabya Mah.,2,1,125,25,3,20000
 Üsküdar , Selami Ali Mah.,2,1,85,15,2,20000
 Büyükçekmece , Mimaroba Mah.,3,1,130,5,1,30000
 Fatih , İskenderpaşa Mah.,2,1,85,39,1,20000
 Sarıyer , Maden Mah.,3,1,154,0,2,65000
 Şişli , Cumhuriyet Mah.,1,1,76,6,0,40000
 Beşiktaş , Dikilitaş Mah.,2,1,90,28,3,35000
 Şişli , Meşrutiyet Mah.,1,1,70,15,1,45000
 Bağcılar , Mahmutbey Mah.,1,1,75,4,3,26000
 Kağıthane , Yeşilce Mah.,1,1,62,10,1,20000
 Esenler , Fevzi Çakmak Mah.,3,1,110,33,1,15000
 Şişli , Cumhuriyet Mah.,2,1,89,40,4,28000
 Beylikdüzü , Adnan Kahveci Mah.,2,1,90,20,1,25000
 Kağıthane , Hamidiye Mah.,2,1,95,2,3,45000
 Sarıyer , Maslak Mah.,3,1,185,11,8,75000
 Bakırköy , Yenimahalle Mah.,2,1,118,5,0,49500
 Avcılar , Cihangir Mah.,3,1,115,25,1,15000
 Şişli , Bozkurt Mah.,2,1,100,15,6,50000
 Kartal , Hürriyet Mah.,2,1,90,0,5,23000
 Sarıyer , Maslak Mah.,1,1,85,12,6,50000
 Şişli , Cumhuriyet Mah.,2,1,80,30,1,40000
 Esenyurt , Barbaros Hayrettin Paşa Mah.,3,1,145,22,0,20000
 Sarıyer , Huzur Mah.,3,1,150,4,3,75000
 Zeytinburnu , Sümer Mah.,2,1,95,0,6,32500
 Bakırköy , Şenlikköy Mah.,2,1,175,11,2,75000
 Fatih , Karagümrük Mah.,3,1,145,31,5,42000
 Ataşehir , Kayışdağı Mah.,1,1,50,10,2,22000
 Başakşehir , Altınşehir Mah.,2,1,90,4,0,13000
 Sarıyer , Sarıyer Merkez Mah.,3,1,190,16,5,40000
 Bahçelievler , Şirinevler Mah.,2,1,80,15,5,3000
 Büyükçekmece , Mimar Sinan Merkez Mah.,3,1,180,15,0,6000
 Kağıthane , Ortabayır Mah.,2,1,130,30,1,35000
 Sarıyer , Zekeriyaköy Mah.,1,1,75,2,4,55000
 Pendik , Yenişehir Mah.,1,1,96,4,0,30000
 Başakşehir , Başak Mah.,2,1,65,0,3,20000
 Çekmeköy , Sultançiftliği Mah.,3,1,148,11,8,42000
 Gaziosmanpaşa , Karadeniz Mah.,2,1,155,5,5,48000
 Maltepe , Zümrütevler Mah.,1,1,63,1,4,34000
 Sancaktepe , Atatürk Mah.,2,1,114,11,0,35000
 Tuzla , İstasyon Mah.,2,1,90,4,4,27000
 Üsküdar , Bahçelievler Mah.,1,1,60,11,5,25000
 Esenyurt , Namık Kemal Mah.,2,1,100,1,5,12000
 Şişli , Mecidiyeköy Mah.,2,1,95,27,5,25000
 Kağıthane , Hürriyet Mah.,3,1,220,7,8,55000
 Beşiktaş , Ortaköy Mah.,2,1,90,30,3,37000
 Ümraniye , Çamlık Mah.,1,1,70,15,0,17000
 Beyoğlu , Kocatepe Mah.,1,1,55,8,2,32000
 Şile , Ahmetli Mah.,3,1,140,5,0,47000
 Kağıthane , Sultan Selim Mah.,2,1,100,29,3,17999
 Kağıthane , Hamidiye Mah.,2,1,100,4,6,45000
 Beykoz , Kanlıca Mah.,2,1,60,26,0,47000
 Kağıthane , Seyrantepe Mah.,2,1,110,35,0,15000
 Şişli , Cumhuriyet Mah.,2,1,90,16,3,55000
 Kağıthane , Yeşilce Mah.,2,1,85,20,0,17500
 Fatih , Sümbül Efendi Mah.,1,1,62,30,0,12000
 Şişli , Bozkurt Mah.,3,1,130,30,2,41000
 Küçükçekmece , Halkalı Merkez Mah.,3,1,126,0,6,35000
 Avcılar , Denizköşkler Mah.,2,1,100,0,3,25000
 Başakşehir , Kayabaşı Mah.,2,1,85,15,4,20000
 Şişli , Fulya Mah.,2,1,70,30,2,30000
 Bayrampaşa , Altıntepsi Mah.,2,1,70,25,5,20000
 Küçükçekmece , Yeni Mahalle Mah.,1,1,70,25,3,13000
 Adalar , Maden Mah.,2,1,80,30,2,28000
 Fatih , Şehremini Mah.,2,1,90,34,3,20000
 Sarıyer , Reşitpaşa Mah.,1,1,55,24,0,17000
 Beykoz , Yeni Mahalle Mah.,3,1,150,18,2,25000
 Beylikdüzü , Yakuplu Mah.,2,1,100,11,1,17000
 Maltepe , Feyzullah Mah.,2,1,75,30,2,22500
 Kartal , Gümüşpınar Mah.,2,1,90,0,5,25000
 Fatih , Sümbül Efendi Mah.,2,1,75,48,1,16000
 Başakşehir , Kayabaşı Mah.,3,1,177,7,4,60000
 Fatih , Cerrahpaşa Mah.,2,1,95,40,3,20000
