district,neighborhood,room,living_room,area,age,floor,price
 Kağıthane , Telsizler Mah.,2,1,85,23,3,18000
 Kartal , Hürriyet Mah.,2,1,135,0,10,37000
 Bakırköy , Şenlikköy Mah.,4,1,250,24,3,85000
 Pendik , Dumlupınar Mah.,3,1,126,0,-1,36000
 Bakırköy , Ataköy 1. Kısım Mah.,4,1,159,39,9,60000
 Beşiktaş , Türkali Mah.,2,1,90,5,1,45000
 Kağıthane , Gürsel Mah.,2,1,105,21,1,25500
 Sarıyer , Kireçburnu Mah.,1,1,75,21,5,35000
 Şişli , Halil Rıfat Paşa Mah.,1,1,65,10,1,27500
 Sarıyer , Maslak Mah.,1,0,65,5,10,35000
 Üsküdar , Murat Reis Mah.,3,1,110,19,0,25000
 Fatih , Koca Mustafapaşa Mah.,2,1,90,30,3,20500
 Şişli , İnönü Mah.,2,1,65,60,2,22000
 Sultangazi , İsmetpaşa Mah.,2,1,140,15,1,17500
 Ümraniye , Çamlık Mah.,3,1,120,20,3,28500
 Üsküdar , Valide-i Atik Mah.,2,1,80,31,2,22500
 Kağıthane , Hürriyet Mah.,2,1,90,25,1,22000
 Avcılar , Denizköşkler Mah.,3,1,165,30,5,19000
 Arnavutköy , Anadolu Mah.,2,1,120,7,3,20000
 Beyoğlu , Tomtom Mah.,1,2,75,60,2,35000
 Beylikdüzü , Marmara Mah.,3,1,150,28,6,55000
 Beykoz , Soğuksu Mah.,3,1,90,30,1,15000
 Beşiktaş , Levent Mah.,3,1,282,16,21,162500
 Ümraniye , İstiklal Mah.,3,1,90,15,0,24500
 Şişli , Mecidiyeköy Mah.,1,0,40,11,1,19000
 Beyoğlu , Cihangir Mah.,2,1,90,50,0,32000
 Sancaktepe , Abdurrahmangazi Mah.,2,1,120,3,6,43000
 Şişli , Feriköy Mah.,3,1,185,26,1,37500
 Güngören , Mareşal Çakmak Mah.,3,1,145,15,1,26000
 Maltepe , Küçükyalı Mah.,3,1,130,30,2,32000
 Bakırköy , Şenlikköy Mah.,5,1,350,20,2,97500
 Silivri , Mimar Sinan Mah.,2,1,95,2,1,15500
 Beşiktaş , Etiler Mah.,5,1,240,32,4,120000
 Beykoz , Kavacık Mah.,2,1,100,5,3,11000
 Beşiktaş , Nisbetiye Mah.,2,1,130,26,1,65000
 Kağıthane , Ortabayır Mah.,3,1,120,25,1,25000
 Esenyurt , Akçaburgaz Mah.,2,1,100,10,1,15000
 Kağıthane , Sultan Selim Mah.,2,1,86,9,2,25000
 Şişli , Eskişehir Mah.,2,1,120,25,4,25000
 Bakırköy , Zuhuratbaba Mah.,3,1,120,32,0,35000
 Tuzla , Mimar Sinan Mah.,2,1,95,5,5,18000
 Bağcılar , Sancaktepe Mah.,3,1,250,21,5,55000
 Kağıthane , Merkez Mah.,2,1,90,5,1,28000
 Beşiktaş , Türkali Mah.,2,1,95,40,4,35000
 Kağıthane , Yahya Kemal Mah.,1,1,65,30,2,15000
 Esenler , Kazım Karabekir Mah.,2,1,90,26,3,14000
 Ataşehir , İçerenköy Mah.,2,1,85,30,1,17000
 Esenyurt , Mevlana Mah.,3,1,160,21,7,28000
 Beykoz , Kavacık Mah.,3,1,105,35,3,32000
 Esenyurt , Barbaros Hayrettin Paşa Mah.,3,1,150,6,2,14000
 Üsküdar , Kirazlıtepe Mah.,3,1,130,3,2,60000
 Ataşehir , Mimar Sinan Mah.,2,1,95,20,4,16000
 Beyoğlu , Kaptanpaşa Mah.,1,1,70,21,4,16000
 Başakşehir , Altınşehir Mah.,2,1,95,0,2,21000
 Bahçelievler , Kocasinan Merkez Mah.,3,2,160,23,5,25000
 Beykoz , Çubuklu Mah.,2,1,80,15,0,20000
 Üsküdar , Acıbadem Mah.,3,1,100,31,1,39000
 Üsküdar , İcadiye Mah.,2,1,85,35,1,27000
 Şişli , Feriköy Mah.,2,1,90,3,-1,24000
 Silivri , Yeni Mah.,2,1,90,25,2,15000
 Arnavutköy , Anadolu Mah.,1,1,60,2,5,11000
 Arnavutköy , Anadolu Mah.,2,1,170,11,1,20000
 Ataşehir , Barbaros Mah.,5,1,250,17,13,129000
 Esenler , Fevzi Çakmak Mah.,3,1,130,26,1,20000
 Fatih , Aksaray Mah.,2,1,100,40,1,24000
 Kağıthane , Yahya Kemal Mah.,1,1,70,21,1,18500
 Gaziosmanpaşa , Karadeniz Mah.,1,1,120,21,4,17000
 Ataşehir , Fetih Mah.,2,1,105,26,3,20000
 Esenler , Nine Hatun Mah.,3,1,115,5,1,25000
 Sultangazi , 50. Yıl Mah.,2,1,120,20,0,14000
 Silivri , Mimar Sinan Mah.,1,1,90,20,0,20000
 Kartal , Karlıktepe Mah.,2,1,65,5,0,19000
 Büyükçekmece , Çakmaklı Mah.,3,1,230,1,17,40000
 Silivri , Selimpaşa Mah.,4,1,240,31,0,55000
 Üsküdar , Güzeltepe Mah.,2,1,105,0,2,50000
 Üsküdar , Ünalan Mah.,2,1,100,26,4,22000
 Fatih , İskenderpaşa Mah.,2,1,65,40,0,15500
 Üsküdar , Bahçelievler Mah.,4,2,255,25,5,85000
 Ümraniye , Armağanevler Mah.,3,1,120,21,1,22000
 Güngören , Güneştepe Mah.,3,1,145,26,4,21000
 Şişli , Mecidiyeköy Mah.,2,1,85,6,5,24000
 Avcılar , Gümüşpala Mah.,2,1,140,30,5,15000
 Kadıköy , Caferağa Mah.,4,1,225,35,2,100000
 Bayrampaşa , Yıldırım Mah.,2,1,85,0,0,21000
 Pendik , Kavakpınar Mah.,3,1,140,16,4,17000
 Beyoğlu , Sütlüce Mah.,3,1,130,30,3,26000
 Kadıköy , Kozyatağı Mah.,3,1,130,32,8,42000
 Güngören , Gençosman Mah.,2,1,90,0,3,32000
 Küçükçekmece , Tevfik Bey Mah.,3,1,120,20,4,20000
 Güngören , Gençosman Mah.,3,1,115,21,1,26000
 Kadıköy , Bostancı Mah.,3,1,135,35,1,36500
 Zeytinburnu , Sümer Mah.,2,1,95,2,3,50000
 Ümraniye , Armağanevler Mah.,2,1,80,11,1,21000
 Beylikdüzü , Cumhuriyet Mah.,3,1,155,4,10,30000
 Fatih , Topkapı Mah.,2,1,75,31,1,16000
 Kartal , Uğur Mumcu Mah.,3,1,145,30,7,21000
 Ataşehir , Kayışdağı Mah.,2,1,100,16,5,24500
 Bahçelievler , Siyavuşpaşa Mah.,2,1,100,26,1,20000
 Şişli , Feriköy Mah.,6,1,150,24,3,45000
 Beylikdüzü , Marmara Mah.,2,1,75,16,2,17500
 Fatih , Aksaray Mah.,1,1,60,31,1,18500
 Şişli , Gülbahar Mah.,2,1,75,20,1,20000
 Kağıthane , Ortabayır Mah.,2,1,100,11,1,22000
 Esenyurt , Güzelyurt Mah.,1,1,75,5,5,1850000
 Bayrampaşa , Yıldırım Mah.,2,1,100,35,4,18000
 Kağıthane , Çeliktepe Mah.,2,1,101,11,0,21500
 Pendik , Dumlupınar Mah.,2,1,100,14,2,22000
 Beşiktaş , Balmumcu Mah.,2,1,113,50,4,40000
 Sarıyer , Cumhuriyet Mah.,2,1,100,25,0,22000
 Üsküdar , Acıbadem Mah.,4,1,210,26,1,41950
 Pendik , Kaynarca Mah.,3,1,110,5,2,30000
 Avcılar , Mustafa Kemal Paşa Mah.,4,2,140,5,4,32000
 Küçükçekmece , Fatih Mah.,3,1,120,5,14,37000
 Fatih , Topkapı Mah.,2,1,95,45,1,20000
 Beyoğlu , Ömer Avni Mah.,2,1,60,31,2,35000
 Çekmeköy , Aydınlar Mah.,2,1,80,0,2,21000
 Sarıyer , Zekeriyaköy Mah.,4,1,300,20,2,115000
 Küçükçekmece , Fevzi Çakmak Mah.,2,1,85,25,1,14000
 Şişli , Bozkurt Mah.,3,2,200,0,5,60000
 Maltepe , Çınar Mah.,3,1,130,30,3,30000
 Kartal , Hürriyet Mah.,3,1,150,16,1,22000
 Pendik , Batı Mah.,1,3,140,0,2,40000
 Sarıyer , Huzur Mah.,3,1,110,25,3,40000
 Ataşehir , İçerenköy Mah.,3,1,130,27,1,45000
 Küçükçekmece , İstasyon Mah.,2,1,95,0,9,25000
 Güngören , Merkez Mah.,2,1,100,26,4,20500
 Sancaktepe , Fatih Mah.,3,1,145,16,9,24000
 Beşiktaş , Levent Mah.,1,1,100,15,16,100000
 Maltepe , Fındıklı Mah.,2,1,120,8,3,27000
 Eyüpsultan , Alibeyköy Mah.,3,1,100,0,3,38000
 Sarıyer , Uskumruköy Mah.,6,1,450,10,2,400000
 Üsküdar , Küçük Çamlıca Mah.,9,3,1500,1,2,900000
 Zeytinburnu , Kazlıçeşme Mah.,3,1,170,5,6,225000
 Beylikdüzü , Kavaklı Mah.,2,1,90,7,0,16000
 Bakırköy , Osmaniye Mah.,3,1,120,25,1,45000
 Küçükçekmece , Atakent Mah.,3,1,147,5,2,60000
 Esenyurt , Barbaros Hayrettin Paşa Mah.,2,1,110,11,2,28000
 Ataşehir , İnönü Mah.,1,0,43,5,4,21000
 Beylikdüzü , Marmara Mah.,4,1,220,0,6,45000
 Fatih , Şehremini Mah.,2,1,90,0,2,40000
 Ataşehir , Atatürk Mah.,3,1,138,11,12,75000
 Bahçelievler , Yenibosna Merkez Mah.,3,1,148,10,1,54000
 Büyükçekmece , Celaliye Mah.,3,1,175,21,1,20000
 Büyükçekmece , Alkent 2000 Mah.,9,3,880,25,2,300000
 Beylikdüzü , Dereağzı Mah.,7,2,400,0,0,110000
 Gaziosmanpaşa , Karadeniz Mah.,2,1,136,7,7,35000
 Tuzla , Aydınlı Mah.,1,1,75,11,0,24000
 Eyüpsultan , Mithatpaşa Mah.,5,2,500,4,0,280000
 Bahçelievler , Bahçelievler Mah.,5,2,230,2,4,85000
 Tuzla , Tepeören Mah.,4,2,252,0,0,90000
 Beşiktaş , Nisbetiye Mah.,3,1,120,31,8,84450
 Üsküdar , Aziz Mahmut Hüdayi Mah.,2,0,75,0,5,38000
 Kadıköy , Suadiye Mah.,4,1,220,37,4,90000
 Beylikdüzü , Barış Mah.,3,1,180,21,0,23000
 Sultanbeyli , Hasanpaşa Mah.,3,1,160,5,5,35000
 Ataşehir , Atatürk Mah.,3,1,180,5,21,85000
 Beşiktaş , Levent Mah.,3,1,450,5,15,230000
 Şişli , 19 Mayıs Mah.,1,1,100,16,21,68000
 Başakşehir , Başakşehir Mah.,1,1,69,0,5,24000
 Şişli , Mecidiyeköy Mah.,1,1,70,4,3,35000
 Üsküdar , Mimar Sinan Mah.,2,1,75,40,2,19500
 Kağıthane , Seyrantepe Mah.,2,1,85,16,4,23500
 Beyoğlu , Gümüşsuyu Mah.,1,1,50,8,4,45000
 Beşiktaş , Ortaköy Mah.,6,1,450,33,2,140000
 Bayrampaşa , Muratpaşa Mah.,1,1,70,35,1,15000
 Beyoğlu , Firuzağa Mah.,1,1,28,35,0,20000
 Küçükçekmece , Yeşilova Mah.,1,1,70,5,2,25000
 Kağıthane , Gürsel Mah.,2,1,65,0,7,25000
 Beykoz , Kavacık Mah.,2,1,130,16,5,40000
 Kağıthane , Telsizler Mah.,2,1,100,25,0,15000
 Kadıköy , Göztepe Mah.,3,1,130,31,4,41000
 Esenyurt , Üçevler Mah.,1,1,100,5,0,12000
 Kağıthane , Gürsel Mah.,2,1,95,5,3,33000
 Sarıyer , Maslak Mah.,3,1,175,4,3,80000
 Sarıyer , Cumhuriyet Mah.,2,1,95,25,0,25000
 Kağıthane , Ortabayır Mah.,13,1,120,20,3,30000
 Beykoz , Acarlar Mah.,2,1,200,5,1,145000
 Esenyurt , Zafer Mah.,1,1,60,8,21,19750
 Pendik , Harmandere Mah.,1,1,61,4,5,26000
 Pendik , Harmandere Mah.,1,1,61,4,5,26000
 Bakırköy , Kartaltepe Mah.,2,1,100,36,4,23000
 Fatih , Haseki Sultan Mah.,2,1,78,50,1,22000
 Silivri , Yeni Mah.,2,1,90,4,0,20000
 Sarıyer , Kireçburnu Mah.,2,1,75,30,1,32000
 Kağıthane , Harmantepe Mah.,2,1,100,35,-2,12000
 Ümraniye , Namık Kemal Mah.,3,1,145,24,4,20500
 Beylikdüzü , Kavaklı Mah.,3,1,180,5,3,30000
 Avcılar , Denizköşkler Mah.,3,1,120,5,2,17500
 Gaziosmanpaşa , Kazım Karabekir Mah.,2,1,120,25,2,14000
 Esenler , Tuna Mah.,2,1,120,31,4,22000
 Beşiktaş , Cihannüma Mah.,2,1,95,40,3,45000
 Esenyurt , Üçevler Mah.,2,1,100,8,1,12000
 Avcılar , Merkez Mah.,2,1,92,35,6,12500
 Kağıthane , Gültepe Mah.,2,1,80,8,4,25000
 Silivri , Mimar Sinan Mah.,2,1,110,12,5,18000
 Üsküdar , Bulgurlu Mah.,3,2,120,30,1,10000
 Bahçelievler , Hürriyet Mah.,2,1,85,23,4,19000
 Maltepe , Altayçeşme Mah.,3,1,125,28,3,25500
 Üsküdar , İcadiye Mah.,2,1,87,12,1,36000
 Ataşehir , Atatürk Mah.,3,1,120,5,20,70000
 Küçükçekmece , Atakent Mah.,2,1,84,12,7,22500
 Maltepe , Yalı Mah.,1,2,85,0,0,26500
 Kadıköy , Kozyatağı Mah.,2,1,90,8,6,46000
 Zeytinburnu , Sümer Mah.,2,1,100,3,8,60000
 Beşiktaş , Mecidiye Mah.,2,1,100,31,1,35000
 Kadıköy , Eğitim Mah.,3,1,130,50,3,28500
 Bahçelievler , Soğanlı Mah.,2,1,90,30,2,18000
 Üsküdar , Aziz Mahmut Hüdayi Mah.,1,1,65,51,1,27000
 Bakırköy , Ataköy 7-8-9-10. Kısım Mah.,2,1,110,31,2,45000
 Küçükçekmece , Cumhuriyet Mah.,3,1,110,22,1,19000
 Bahçelievler , Siyavuşpaşa Mah.,3,1,110,32,0,12500
 Sarıyer , Ayazağa Mah.,1,1,82,9,9,50000
 Fatih , Aksaray Mah.,1,1,45,40,0,16000
 Sarıyer , Kireçburnu Mah.,1,1,65,31,0,17000
 Beşiktaş , Etiler Mah.,2,1,100,0,4,120000
 Küçükçekmece , Cumhuriyet Mah.,1,0,55,14,0,10000
 Eyüpsultan , Emniyettepe Mah.,2,1,90,2,1,24000
 Zeytinburnu , Merkezefendi Mah.,4,2,220,31,5,40000
 Beylikdüzü , Kavaklı Mah.,6,2,650,11,0,75000
 Üsküdar , Zeynep Kamil Mah.,2,1,75,31,3,19500
 Beşiktaş , Etiler Mah.,3,1,200,40,0,90000
 Ataşehir , İçerenköy Mah.,2,1,85,4,2,29000
 Bahçelievler , Cumhuriyet Mah.,1,1,75,8,1,15000
 Sultanbeyli , Adil Mah.,2,1,100,5,3,22000
 Tuzla , Aydınlı Mah.,1,1,90,16,3,28000
 Fatih , Şehremini Mah.,1,1,75,31,0,20000
 Sultanbeyli , Akşemsettin Mah.,3,1,140,0,5,23000
 Beşiktaş , Akat Mah.,3,1,180,25,4,160000
 Beyoğlu , İstiklal Mah.,2,1,75,20,1,17000
 Beykoz , Fatih Mah.,3,1,175,25,5,23000
 Avcılar , Gümüşpala Mah.,2,1,80,29,0,15000
 Kartal , Orhantepe Mah.,2,1,85,31,5,21000
 Sarıyer , Zekeriyaköy Mah.,2,1,140,5,5,60000
 Küçükçekmece , Mehmet Akif Mah.,2,1,85,23,1,13000
 Sultanbeyli , Hasanpaşa Mah.,2,1,125,9,5,30000
 Şişli , Mecidiyeköy Mah.,2,1,145,6,11,100000
 Maltepe , Aydınevler Mah.,1,0,55,11,5,24750
 Sarıyer , Huzur Mah.,2,1,80,30,3,15000
 Üsküdar , Aziz Mahmut Hüdayi Mah.,2,1,55,0,0,28000
 Eyüpsultan , İslambey Mah.,2,1,85,23,-1,14500
 Beşiktaş , Nisbetiye Mah.,4,1,360,0,21,350000
 Bahçelievler , Yenibosna Merkez Mah.,2,1,115,4,10,35000
 Fatih , Sümbül Efendi Mah.,2,1,90,25,2,19000
 Bayrampaşa , Altıntepsi Mah.,3,1,140,0,4,35000
 Beşiktaş , Bebek Mah.,4,1,200,54,1,270000
 Kartal , Yukarı Mah.,2,1,100,30,2,15500
 Kağıthane , Gürsel Mah.,1,1,50,35,0,7500
 Kadıköy , Rasimpaşa Mah.,2,1,100,40,1,25500
 Esenyurt , Turgut Özal Mah.,2,1,95,5,4,13500
 Beykoz , Ortaçeşme Mah.,1,1,400,26,0,21000
 Beşiktaş , Vişnezade Mah.,1,1,85,10,1,36000
 Ümraniye , Necip Fazıl Mah.,3,1,165,11,6,50000
 Esenyurt , Güzelyurt Mah.,2,1,75,6,0,12000
 Sarıyer , Huzur Mah.,2,1,90,31,4,17500
 Zeytinburnu , Maltepe Mah.,3,1,150,0,2,57500
 Başakşehir , Altınşehir Mah.,2,1,120,11,2,15000
 Beykoz , Örnekköy Mah.,2,1,115,5,2,100000
 Kağıthane , Sultan Selim Mah.,2,1,100,29,3,17999
 Fatih , Seyyid Ömer Mah.,2,1,85,40,1,16000
 Kadıköy , Rasimpaşa Mah.,2,1,75,25,1,40000
 Ümraniye , Site Mah.,1,1,52,22,13,31000
 Küçükçekmece , Halkalı Merkez Mah.,3,1,130,28,3,20000
 Beşiktaş , Ortaköy Mah.,1,1,60,35,3,19950
 Sarıyer , Maslak Mah.,3,1,177,8,9,75000
 Üsküdar , Salacak Mah.,2,1,80,1,3,40000
 Şişli , Mahmut Şevket Paşa Mah.,1,1,55,30,0,8000
 Beykoz , Yeni Mahalle Mah.,3,1,180,25,3,27000
 Gaziosmanpaşa , Fevzi Çakmak Mah.,1,1,105,35,0,11500
 Bakırköy , Kartaltepe Mah.,3,1,110,30,4,16000
 Esenyurt , Bağlarçeşme Mah.,2,1,90,6,1,12500
 Pendik , Batı Mah.,3,1,113,4,4,45000
 Eyüpsultan , Yeşilpınar Mah.,2,1,120,20,4,22000
 Bakırköy , Zeytinlik Mah.,3,1,120,31,1,32000
 Üsküdar , Cumhuriyet Mah.,3,1,120,16,5,25000
 Beşiktaş , Abbasağa Mah.,2,1,90,31,0,22000
 Şişli , Ergenekon Mah.,1,0,15,15,2,12000
 Adalar , Maden Mah.,1,1,70,35,1,20000
 Büyükçekmece , Murat Çeşme Mah.,2,1,95,0,3,20000
 Kartal , Orhantepe Mah.,2,1,90,0,4,30000
 Bahçelievler , Siyavuşpaşa Mah.,3,1,120,25,1,35000
 Kağıthane , Gültepe Mah.,1,1,85,16,3,20000
 Fatih , Haseki Sultan Mah.,2,1,110,50,2,25000
 Kadıköy , 19 Mayıs Mah.,3,1,160,32,2,40000
 Esenyurt , Güzelyurt Mah.,2,1,95,15,3,16000
 Bakırköy , Cevizlik Mah.,2,1,70,40,3,22000
 Kadıköy , Kozyatağı Mah.,2,1,75,30,2,32000
 Beşiktaş , Akat Mah.,3,1,180,24,4,160000
 Şişli , Gülbahar Mah.,1,1,110,20,18,70000
 Kadıköy , Hasanpaşa Mah.,2,1,90,28,1,29000
 Şişli , Teşvikiye Mah.,2,1,100,35,0,35000
 Ümraniye , Yukarı Dudullu Mah.,3,1,130,21,1,28000
 Adalar , Nizam Mah.,1,1,60,30,2,20000
 Şişli , Duatepe Mah.,3,1,130,10,0,32500
 Kağıthane , Emniyet Evleri Mah.,3,1,140,31,5,30000
 Şişli , Halide Edip Adıvar Mah.,1,1,90,40,2,20000
 Bakırköy , Şenlikköy Mah.,3,1,160,2,0,60000
 Fatih , Ayvansaray Mah.,1,0,35,5,1,16000
 Beşiktaş , Dikilitaş Mah.,2,1,130,11,-1,35000
 Beşiktaş , Dikilitaş Mah.,3,1,120,10,6,60000
 Silivri , Yeni Mah.,2,1,100,0,3,18000
 Avcılar , Denizköşkler Mah.,1,1,88,28,3,14000
 Beykoz , Acarlar Mah.,3,2,550,15,2,620000
 Küçükçekmece , Halkalı Merkez Mah.,1,1,90,5,9,31000
 Bağcılar , Güneşli Mah.,3,1,120,25,5,20000
 Başakşehir , Altınşehir Mah.,2,1,80,5,4,14500
 Şişli , Feriköy Mah.,3,1,149,30,1,42000
 Kağıthane , Ortabayır Mah.,3,1,110,25,6,17500
 Küçükçekmece , Fatih Mah.,2,1,90,29,5,12500
 Adalar , Nizam Mah.,2,1,110,25,0,32500
 Beykoz , Çubuklu Mah.,3,1,100,30,3,23000
 Fatih , Mevlanakapı Mah.,2,1,80,40,4,17000
 Beşiktaş , Levazım Mah.,1,1,180,6,4,340000
 Zeytinburnu , Seyitnizam Mah.,2,1,75,25,0,12000
 Kartal , Yakacık Yeni Mah.,3,1,120,0,2,27000
 Ümraniye , Namık Kemal Mah.,3,1,120,10,0,26000
 Maltepe , Cevizli Mah.,1,1,55,10,1,26500
 Avcılar , Denizköşkler Mah.,1,1,90,7,0,16500
 Üsküdar , Cumhuriyet Mah.,3,1,150,4,0,45000
 Beyoğlu , Firuzağa Mah.,2,1,70,40,2,42000
 Beylikdüzü , Yakuplu Mah.,2,1,110,3,2,27000
 Küçükçekmece , Kanarya Mah.,1,1,50,10,0,10000
 Şişli , Mecidiyeköy Mah.,2,1,85,2,2,25500
 Fatih , Şehremini Mah.,2,1,80,35,1,23000
 Şişli , Bozkurt Mah.,2,1,100,34,0,30000
 Sarıyer , Maden Mah.,4,1,400,5,2,140000
 Küçükçekmece , Yeşilova Mah.,2,1,90,25,3,17000
 Beykoz , Çubuklu Mah.,2,1,110,21,0,22000
 Zeytinburnu , Sümer Mah.,3,1,100,28,4,18000
 Beşiktaş , Ulus Mah.,2,1,170,24,4,80000
 Avcılar , Denizköşkler Mah.,2,1,95,28,-3,16000
 Eyüpsultan , Mithatpaşa Mah.,2,1,100,4,2,42000
 Şişli , Eskişehir Mah.,1,1,65,35,4,16000
 Kağıthane , Emniyet Evleri Mah.,2,1,90,25,2,25000
 Beyoğlu , Kılıçali Paşa Mah.,2,1,90,0,3,75000
 Sarıyer , Maslak Mah.,1,1,85,15,20,55000
 Bakırköy , Şenlikköy Mah.,2,1,130,7,4,73000
 Kadıköy , Hasanpaşa Mah.,2,0,87,0,0,50000
 Şişli , Cumhuriyet Mah.,3,1,145,45,1,49000
 Sarıyer , İstinye Mah.,4,1,290,15,0,350000
 Zeytinburnu , Sümer Mah.,2,1,105,5,6,50000
 Küçükçekmece , Cumhuriyet Mah.,2,1,100,8,5,24000
 Arnavutköy , Mustafa Kemal Paşa Mah.,1,1,65,10,1,20000
 Sultangazi , Cebeci Mah.,1,1,60,30,0,10000
 Avcılar , Mustafa Kemal Paşa Mah.,3,1,120,24,0,18500
 Beyoğlu , Yenişehir Mah.,2,1,80,30,0,16000
 Esenyurt , Yeşilkent Mah.,2,1,135,5,21,20000
 Kadıköy , Sahrayı Cedit Mah.,2,1,100,25,4,23000
 Esenyurt , Süleymaniye Mah.,2,1,110,10,-3,14500
 Sancaktepe , Fatih Mah.,3,1,100,10,0,20000
 Esenyurt , Cumhuriyet Mah.,1,1,74,14,2,15500
 Şişli , 19 Mayıs Mah.,2,1,90,20,1,29750
 Kağıthane , Gürsel Mah.,2,1,85,10,0,18500
 Üsküdar , Murat Reis Mah.,2,1,60,27,3,27000
 Gaziosmanpaşa , Kazım Karabekir Mah.,2,1,90,5,2,18000
 Bahçelievler , Bahçelievler Mah.,3,1,130,40,2,35000
 Kağıthane , Gürsel Mah.,3,1,125,21,1,35000
 Kağıthane , Şirintepe Mah.,2,1,110,26,-1,17500
 Sarıyer , Tarabya Mah.,1,1,75,30,2,15000
 Beyoğlu , Ömer Avni Mah.,1,1,85,14,2,55000
 Küçükçekmece , Tevfik Bey Mah.,2,1,105,28,0,20000
 Bakırköy , Sakızağacı Mah.,2,1,85,31,-1,21000
 Maltepe , Altayçeşme Mah.,2,1,110,15,8,35000
 Kartal , Kordonboyu Mah.,1,0,65,4,7,33500
 Üsküdar , Aziz Mahmut Hüdayi Mah.,4,1,300,21,4,145000
 Küçükçekmece , Mehmet Akif Mah.,2,1,80,29,2,14500
 Avcılar , Gümüşpala Mah.,9,1,220,5,2,65000
 Zeytinburnu , Sümer Mah.,2,1,90,5,6,45000
 Bahçelievler , Siyavuşpaşa Mah.,3,1,125,40,4,22000
 Küçükçekmece , Gültepe Mah.,2,1,100,5,2,26000
 Zeytinburnu , Gökalp Mah.,2,1,83,26,2,25000
 Fatih , Ayvansaray Mah.,2,1,70,45,5,16000
 Eyüpsultan , Akşemsettin Mah.,3,1,145,21,2,23000
 Kağıthane , Telsizler Mah.,2,1,100,10,1,25000
 Başakşehir , Kayabaşı Mah.,1,1,70,0,6,18000
 Esenler , Birlik Mah.,2,1,110,26,3,17000
 Gaziosmanpaşa , Karayolları Mah.,2,1,100,26,1,14999
 Zeytinburnu , Sümer Mah.,2,1,110,25,3,20000
 Kağıthane , Çağlayan Mah.,1,1,75,18,1,18500
 Bahçelievler , Bahçelievler Mah.,2,1,95,30,2,30000
 Beşiktaş , Arnavutköy Mah.,2,1,140,15,0,105000
 Sultangazi , İsmetpaşa Mah.,2,1,120,15,0,14000
 Ümraniye , Esenşehir Mah.,2,1,90,15,5,22000
 Maltepe , Zümrütevler Mah.,2,1,90,21,2,22000
 Üsküdar , Güzeltepe Mah.,3,1,160,0,3,60000
 Ümraniye , İstiklal Mah.,2,1,90,5,1,25750
 Kağıthane , Gürsel Mah.,1,1,65,30,0,10000
 Beykoz , Ortaçeşme Mah.,2,1,75,25,5,10000
 Ümraniye , Esenevler Mah.,2,1,85,11,8,26500
 Fatih , Haseki Sultan Mah.,1,1,75,40,1,19500
 Kadıköy , Erenköy Mah.,2,1,75,0,1,42000
 Fatih , Akşemsettin Mah.,3,1,125,40,5,25000
 Eyüpsultan , Mithatpaşa Mah.,1,1,55,0,2,26500
 Esenler , Fatih Mah.,3,1,138,28,3,19000
 Avcılar , Cihangir Mah.,4,1,240,14,2,23000
 Esenyurt , Mehmet Akif Ersoy Mah.,2,1,100,5,1,14500
 Ümraniye , İstiklal Mah.,2,1,85,25,1,22000
 Ataşehir , Kayışdağı Mah.,2,1,120,5,1,28000
 Esenyurt , Orhan Gazi Mah.,2,1,100,3,3,20000
 Eyüpsultan , Akşemsettin Mah.,2,1,110,16,2,23000
 Üsküdar , Küçük Çamlıca Mah.,4,1,165,27,3,27000
 Bağcılar , Demirkapı Mah.,2,1,128,26,3,17000
 Kartal , Esentepe Mah.,2,1,90,25,1,30000
 Beykoz , Ortaçeşme Mah.,3,1,140,25,1,25000
 Beşiktaş , Cihannüma Mah.,2,1,100,35,2,40000
 Esenler , Tuna Mah.,2,1,95,5,1,15000
 Güngören , Güneştepe Mah.,2,1,90,30,2,17500
 Sancaktepe , Abdurrahmangazi Mah.,4,1,150,5,3,25000
 Fatih , Aksaray Mah.,1,1,65,31,2,20000
 Kadıköy , Erenköy Mah.,2,1,80,0,1,55000
 Esenler , Nine Hatun Mah.,2,1,95,35,4,16000
 Sultanbeyli , Battalgazi Mah.,2,1,90,0,3,22000
 Şişli , Mahmut Şevket Paşa Mah.,2,1,90,19,4,20000
 Üsküdar , Ferah Mah.,2,1,80,5,3,31000
 Kağıthane , Çeliktepe Mah.,1,1,75,16,-1,16500
 Sarıyer , Büyükdere Mah.,3,1,120,25,2,30000
 Arnavutköy , Anadolu Mah.,2,1,85,6,1,13000
 Fatih , Aksaray Mah.,1,0,45,45,2,18000
 Gaziosmanpaşa , Merkez Mah.,2,1,90,25,1,20000
 Bayrampaşa , Cevatpaşa Mah.,2,1,110,21,1,16000
 Avcılar , Firuzköy Mah.,1,1,120,40,2,8000
 Beylikdüzü , Dereağzı Mah.,4,2,180,5,4,34000
 Küçükçekmece , Yeşilova Mah.,1,1,80,11,1,19000
 Kadıköy , Bostancı Mah.,2,1,80,5,4,47500
 Esenyurt , Barbaros Hayrettin Paşa Mah.,2,1,100,16,1,24000
 Küçükçekmece , Mehmet Akif Mah.,2,1,85,26,3,16000
 Şişli , Merkez Mah.,3,1,150,4,1,50000
 Sarıyer , Tarabya Mah.,5,2,550,16,2,350000
 Kağıthane , Emniyet Evleri Mah.,3,2,150,11,5,38000
